121.1,121.1,121.1,121.1,121.1,121.1,108.4,101.5,101.5,101.5,73.8,73.8,73.8,73.8,73.8
121.1,121.1,121.1,121.1,121.1,121.1,108.6,101.7,101.7,101.7,73.9,73.9,73.9,73.9,73.9
121.1,121.1,121.1,121.1,121.1,121.1,108.7,101.8,101.8,101.8,74.0,74.0,74.0,74.0,74.0
121.1,121.1,121.1,121.1,121.1,121.1,108.7,102.0,102.0,102.0,74.1,74.1,74.1,74.1,74.1
121.1,121.1,121.1,121.1,121.1,121.1,108.8,102.1,102.1,102.1,74.2,74.2,74.2,74.2,74.2
121.1,121.1,121.1,121.1,121.1,121.1,108.9,102.2,102.2,102.2,74.3,74.3,74.3,74.3,74.3
121.1,121.1,121.1,121.1,121.1,121.1,109.0,102.4,102.4,102.4,74.4,74.4,74.4,74.4,74.4
121.1,121.1,121.1,121.1,121.1,121.1,109.0,102.4,102.4,102.4,74.4,74.4,74.4,74.4,74.4
121.1,121.1,121.1,121.1,121.1,121.1,109.1,102.5,102.5,102.5,74.5,74.5,74.5,74.5,74.5
121.1,121.1,121.1,121.1,121.1,121.1,109.1,102.5,102.5,102.5,74.5,74.5,74.5,74.5,74.5
121.1,121.1,121.1,121.1,121.1,121.1,109.1,102.6,102.6,102.6,74.6,74.6,74.6,74.6,74.6
121.1,121.1,121.1,121.1,121.1,121.1,109.2,102.6,102.6,102.6,74.6,74.6,74.6,74.6,74.6
121.1,121.1,121.1,121.1,121.1,121.1,109.2,102.7,102.7,102.7,74.7,74.7,74.7,74.7,74.7
121.1,121.1,121.1,121.1,121.1,121.1,109.2,102.7,102.7,102.7,74.7,74.7,74.7,74.7,74.7
121.1,121.1,121.1,121.1,121.1,121.1,109.2,102.8,102.8,102.8,74.8,74.8,74.8,74.8,74.8
121.1,121.1,121.1,121.1,121.1,121.1,109.3,102.8,102.8,102.8,74.8,74.8,74.8,74.8,74.8
121.1,121.1,121.1,121.1,121.1,121.1,109.3,102.9,102.9,102.9,74.9,74.9,74.9,74.9,74.9
121.1,121.1,121.1,121.1,121.1,121.1,109.3,103.0,103.0,103.0,75.0,75.0,75.0,75.0,75.0
121.1,121.1,121.1,121.1,121.1,121.1,109.4,103.0,103.0,103.0,75.0,75.0,75.0,75.0,75.0
121.1,121.1,121.1,121.1,121.1,121.1,109.4,103.1,103.1,103.1,75.1,75.1,75.1,75.1,75.1
121.1,121.1,121.1,121.1,121.1,121.1,109.4,103.1,103.1,103.1,75.1,75.1,75.1,75.1,75.1
121.1,121.1,121.1,121.1,121.1,121.1,109.4,103.2,103.2,103.2,75.2,75.2,75.2,75.2,75.2
121.1,121.1,121.1,121.1,121.1,121.1,109.5,103.2,103.2,103.2,75.2,75.2,75.2,75.2,75.2
121.1,121.1,121.1,121.1,121.1,121.1,109.5,103.3,103.3,103.3,75.3,75.3,75.3,75.3,75.3
121.1,121.1,121.1,121.1,121.1,121.1,109.5,103.3,103.3,103.3,75.3,75.3,75.3,75.3,75.3
121.1,121.1,121.1,121.1,121.1,121.1,109.6,103.4,103.4,103.4,75.4,75.4,75.4,75.4,75.4
121.1,121.1,121.1,121.1,121.1,121.1,109.6,103.4,103.4,103.4,75.4,75.4,75.4,75.4,75.4
121.1,121.1,121.1,121.1,121.1,121.1,109.6,103.5,103.5,103.5,75.5,75.5,75.5,75.5,75.5
121.1,121.1,121.1,121.1,121.1,121.1,109.6,103.5,103.5,103.5,75.5,75.5,75.5,75.5,75.5
121.1,121.1,121.1,121.1,121.1,121.1,109.7,103.6,103.6,103.6,75.6,75.6,75.6,75.6,75.6
121.1,121.1,121.1,121.1,121.1,121.1,109.7,103.6,103.6,103.6,75.6,75.6,75.6,75.6,75.6
121.1,121.1,121.1,121.1,121.1,121.1,109.7,103.7,103.7,103.7,75.7,75.7,75.7,75.7,75.7
121.1,121.1,121.1,121.1,121.1,121.1,109.7,103.8,103.8,103.8,75.8,75.8,75.8,75.8,75.8
121.1,121.1,121.1,121.1,121.1,121.1,109.8,103.8,103.8,103.8,75.8,75.8,75.8,75.8,75.8
121.1,121.1,121.1,121.1,121.1,121.1,109.8,103.9,103.9,103.9,75.9,75.9,75.9,75.9,75.9
121.1,121.1,121.1,121.1,121.1,121.1,109.8,103.9,103.9,103.9,75.9,75.9,75.9,75.9,75.9
121.1,121.1,121.1,121.1,121.1,121.1,109.8,104.0,104.0,104.0,76.0,76.0,76.0,76.0,76.0
121.1,121.1,121.1,121.1,121.1,121.1,109.9,104.0,104.0,104.0,76.0,76.0,76.0,76.0,76.0
121.1,121.1,121.1,121.1,121.1,121.1,109.9,104.1,104.1,104.1,76.1,76.1,76.1,76.1,76.1
121.1,121.1,121.1,121.1,121.1,121.1,109.9,104.1,104.1,104.1,76.1,76.1,76.1,76.1,76.1
121.1,121.1,121.1,121.1,121.1,121.1,109.9,104.2,104.2,104.2,76.2,76.2,76.2,76.2,76.2
121.1,121.1,121.1,121.1,121.1,121.1,109.9,104.2,104.2,104.2,76.2,76.2,76.2,76.2,76.2
121.1,121.1,121.1,121.1,121.1,121.1,110.0,104.3,104.3,104.3,76.3,76.3,76.3,76.3,76.3
121.1,121.1,121.1,121.1,121.1,121.1,110.0,104.3,104.3,104.3,76.3,76.3,76.3,76.3,76.3
121.1,121.1,121.1,121.1,121.1,121.1,110.0,104.4,104.4,104.4,76.4,76.4,76.4,76.4,76.4
121.1,121.1,121.1,121.1,121.1,121.1,110.0,104.4,104.4,104.4,76.4,76.4,76.4,76.4,76.4
121.1,121.1,121.1,121.1,121.1,121.1,110.1,104.5,104.5,104.5,76.5,76.5,76.5,76.5,76.5
121.1,121.1,121.1,121.1,121.1,121.1,110.1,104.6,104.6,104.6,76.6,76.6,76.6,76.6,76.6
121.1,121.1,121.1,121.1,121.1,121.1,110.1,104.6,104.6,104.6,76.6,76.6,76.6,76.6,76.6
121.1,121.1,121.1,121.1,121.1,121.1,110.1,104.7,104.7,104.7,76.7,76.7,76.7,76.7,76.7
121.1,121.1,121.1,121.1,121.1,121.1,110.1,104.7,104.7,104.7,76.7,76.7,76.7,76.7,76.7
121.1,121.1,121.1,121.1,121.1,121.1,110.2,104.8,104.8,104.8,76.8,76.8,76.8,76.8,76.8
121.1,121.1,121.1,121.1,121.1,121.1,110.2,104.8,104.8,104.8,76.8,76.8,76.8,76.8,76.8
121.1,121.1,121.1,121.1,121.1,121.1,110.2,104.9,104.9,104.9,76.9,76.9,76.9,76.9,76.9
121.1,121.1,121.1,121.1,121.1,121.1,110.2,104.9,104.9,104.9,76.9,76.9,76.9,76.9,76.9
121.1,121.1,121.1,121.1,121.1,121.1,110.3,105.0,105.0,105.0,77.0,77.0,77.0,77.0,77.0
121.1,121.1,121.1,121.1,121.1,121.1,110.3,105.0,105.0,105.0,77.0,77.0,77.0,77.0,77.0
121.1,121.1,121.1,121.1,121.1,121.1,110.3,105.1,105.1,105.1,77.1,77.1,77.1,77.1,77.1
121.1,121.1,121.1,121.1,121.1,121.1,110.3,105.1,105.1,105.1,77.1,77.1,77.1,77.1,77.1
121.1,121.1,121.1,121.1,121.1,121.1,110.3,105.2,105.2,105.2,77.2,77.2,77.2,77.2,77.2
121.1,121.1,121.1,121.1,121.1,121.1,110.4,105.2,105.2,105.2,77.3,77.3,77.3,77.3,77.3
121.1,121.1,121.1,121.1,121.1,121.1,110.4,105.3,105.3,105.3,77.4,77.4,77.4,77.4,77.4
121.1,121.1,121.1,121.1,121.1,121.1,110.5,105.4,105.4,105.4,77.5,77.5,77.5,77.5,77.5
121.1,121.1,121.1,121.1,121.1,121.1,110.6,105.5,105.5,105.5,77.6,77.6,77.6,77.6,77.6
121.1,121.1,121.1,121.1,121.1,121.1,110.6,105.6,105.6,105.6,77.8,77.8,77.8,77.8,77.8
121.1,121.1,121.1,121.1,121.1,121.1,110.7,105.7,105.7,105.7,77.9,77.9,77.9,77.9,77.9
121.1,121.1,121.1,121.1,121.1,121.1,110.8,105.8,105.8,105.8,78.1,78.1,78.1,78.1,78.1
121.1,121.1,121.1,121.1,121.1,121.1,110.9,106.0,106.0,106.0,78.3,78.3,78.3,78.3,78.3
121.1,121.1,121.1,121.1,121.1,121.1,111.1,106.1,106.1,106.1,78.6,78.6,78.6,78.6,78.6
121.1,121.1,121.1,121.1,121.1,121.1,111.3,106.3,106.3,106.3,78.9,78.9,78.9,78.9,78.9
121.1,121.1,121.1,121.1,121.1,121.1,111.5,106.5,106.5,106.5,79.2,79.2,79.2,79.2,79.2
121.1,121.1,121.1,121.1,121.1,121.1,111.8,106.7,106.7,106.7,79.7,79.7,79.7,79.7,79.7
121.1,121.1,121.1,121.1,121.1,121.1,112.1,107.1,107.1,107.1,80.4,80.4,80.4,80.4,80.4
121.1,121.1,121.1,121.1,121.1,121.1,112.7,107.5,107.5,107.5,81.3,81.3,81.3,81.3,81.3
121.1,121.1,121.1,121.1,121.1,121.1,113.5,108.2,108.2,108.2,82.6,82.6,82.6,82.6,82.6
121.1,121.1,121.1,121.1,121.1,121.1,114.8,109.4,109.4,109.4,84.9,84.9,84.9,84.9,84.9
121.1,121.1,121.1,121.1,121.1,121.1,117.5,111.9,111.9,111.9,88.6,88.6,88.6,88.6,88.6
121.1,121.1,121.1,121.1,121.1,121.1,121.3,115.7,115.7,115.7,89.8,89.8,89.8,89.8,89.8
121.1,121.1,121.1,121.1,121.1,121.1,121.3,115.7,115.7,115.7,89.8,89.8,89.8,89.8,89.8
